Gene_A,Gene_B,posterior_edge
Mrps25,Mrps16,0.5
Mrps25,Mrps22,0.5
Mrps25,Mrps15,0.5
Ndufa1,Mtnd1,0.999642880878771
Ndufa1,mt-Nd3,0.999637745393176
Ndufa1,Mtnd6,0.9995812961425226
Ndufa1,Ndufaf2,0.9914710424289794
Ndufa1,Ndufa12,0.9993101060879523
Ndufa1,Ndufs8,0.999645439181917
Ndufa1,Ndufs5,0.9993026893585507
Ndufa1,Ndufa8,0.9994922990200927
Ndufa1,Ndufa13,0.9995510982823524
Ndufa1,Ndufa7,0.999484684349429
Mtnd1,mt-Nd3,0.9999764890710332
Mtnd1,Mtnd6,0.9999200015489982
Mtnd1,H2-M3,0.8916572632130872
Mtnd1,Ndufaf2,0.9918042492573422
Mtnd1,Ndufa12,0.9996486276333862
Mtnd1,Ndufs8,0.9999841880759979
Mtnd1,Ndufa3,0.9983269016098216
Mtnd1,Ndufa6,0.9998362701650702
Mtnd1,Ndufa9,0.9998370561855786
Mtnd1,Ndufs7,0.9998344667764342
Mtnd1,Ndufa8,0.9998309440884279
Mtnd1,Ndufa13,0.9998897832153265
Mtnd1,Ndufa7,0.9998233242551807
mt-Nd3,Mtnd4l,0.9918033914749138
mt-Nd3,Mtnd6,0.9999148632150705
mt-Nd3,Ndufs5,0.9996360704072221
mt-Nd3,Ndufa3,0.9983217796502727
mt-Nd3,Ndufa6,0.9998311326917596
mt-Nd3,Ndufa9,0.999831918704189
mt-Nd3,Ndufs7,0.9998293293216595
mt-Nd3,Ndufs3,0.9998272394525776
mt-Nd3,Ndufa13,0.9998846451919922
Mtnd6,Mtnd4l,0.9917478273523599
Mtnd6,Ndufs5,0.9995796213458094
Mtnd6,Ndufa3,0.9982654790778981
Mtnd6,Ndufa6,0.99977466159214
Mtnd6,Ndufa9,0.9997754475157655
Mtnd6,Ndufa13,0.9998281680465114
Ndufaf2,Ndufs8,0.9918067674246296
Ndufaf2,Ndufs1,0.9917691073230681
Ndufaf2,Ndufs7,0.9916594948705987
Ndufaf2,Ndufs3,0.9916574391609456
Ndufa12,Ndufs6,0.9956363367382947
Ndufa12,Ndufs8,0.9996511859659569
Ndufa12,Ndufs1,0.9996129251780719
Ndufa12,Ndufs4,0.9996136961825758
Ndufa12,Ndufa9,0.9995041520690965
Ndufa12,Ndufs7,0.9995015643845641
Ndufa12,Ndufa7,0.9994904292845114
Ndufs8,Ndufs6,0.9959692025550549
Ndufs8,Ndufs1,0.9999484616431702
Ndufs8,Ndufa5,0.9962941108025415
Ndufs8,Ndufa3,0.9983294531748071
Ndufs8,Ndufs4,0.999949233165475
Ndufs8,Ndufa9,0.9998396154829531
Ndufs8,Ndufs7,0.9998370260605504
Ndufs8,Ndufs3,0.9998349361592871
Ndufs8,Ndufa13,0.9998923427826772
Ndufs8,Ndufa7,0.9998258834822441
Ndufs5,Mtnd4l,0.9914735891417593
Ndufs5,Ndufa3,0.9979876060995423
Ndufs5,Ndufa8,0.9994906245217335
Ndufs5,Ndufa13,0.9995494235868745
Ndufa8,Ndufb1,0.9961311023488562
Ndufa8,Ndufa3,0.998176716359625
Ndufa8,Ndufc1,0.991077091994153
Ndufa8,Ndufa13,0.9997391269454755
Ndufa13,Stat3,0.8799011619075419
Ndufa13,Ndufa3,0.9982353607540517
Ndufa13,Ndufa7,0.9997315085119642
Ndufa7,Ndufs1,0.9997876093168975
Ndufa7,Ndufv1,0.9771847324272556
Ndufa7,Ndufa5,0.9961344342191281
Ndufa7,Ndufs7,0.9996762095873186
Ndufa7,Ndufs3,0.9996741203584555
Serpini1,Serpini1,0.5
Tnfrsf18,Tnfrsf18,0.5
Tnfrsf18,Tnfsf18,0.5
Tnfsf18,Tnfsf18,0.5
Socs1,Kit,0.8538861425191658
Socs1,Csf1r,0.6609950442728467
Socs1,Ifngr1,0.6467600854553961
Socs1,Elob,0.78759849339351
Socs1,Eloc,0.78759849339351
Socs1,Jak2,0.9278888299500546
Kit,Kitlg,0.6611531665816038
Kit,Pik3r1,0.8800285851225474
Kit,Grb2,0.9008219615325377
Csf1r,Csf1,0.533353151313982
Csf1r,Il34,0.533353151313982
Elob,Socs3,0.7439036528117319
Elob,Eloc,0.7141350457352856
Eloc,Socs3,0.7439036528117319
Jak2,Socs3,0.8628796778130529
Jak2,Epor,0.8098040110923046
Jak2,Lyn,0.8478280734382804
Jak2,Csf2rb,0.6799424008759335
Jak2,Ptpn11,0.9420442875636434
Jak2,Irs1,0.9657178277964221
Jak2,Stat5a,0.7354105726139498
Jak2,Stat5b,0.6799424008759335
Jak2,Il6st,0.835569735285743
Jak2,Jak2,0.9739979201087567
Jak2,Ifngr2,0.6799424008759335
Jak2,Crlf2,0.6973707015226809
Jak2,Sh2b1,0.7354105726139498
Jak2,Slc40a1,0.6799424008759335
Socs2,Cish,0.5021997472861972
Cish,Prkcq,0.5021997472861972
Cish,Cul5,0.5152378154224913
Socs3,Il6st,0.7569028939965853
Socs3,Cul5,0.6055536428355415
Il6st,Il6st,0.7375686526512741
Ring1,Pcgf2,0.8858343216272812
Ring1,Cbx2,0.6445190952200799
Ring1,Rybp,0.7664653180073141
Ring1,Phc2,0.865223446017089
Ring1,Cbx8,0.8352316872256237
Pcgf2,Phc1,0.8240215457908086
Pcgf2,Phc2,0.8704743404988242
Pcgf2,Cbx8,0.8400513838681918
Phc2,Bmi1,0.8025983184895887
Cops5,Cdkn1b,0.6553529540477033
Cdkn1b,Ccnd1,0.9286502324143441
Cdkn1b,Cdk4,0.9146538440129839
Cdkn1b,Ccna2,0.8617592563798014
Cdkn1b,Cdk2,0.9257392264217736
Cdkn1b,Tsc2,0.6553529540477033
Cdkn1b,Ccne1,0.8277793353248947
Pik3cd,Pik3cd,0.5051763673698941
Pik3cd,Hras,0.5104142445712867
Hras,Raf1,0.552691667204417
Gp1ba,Gp1ba,0.5
Psmb9,Psma3,0.9752491219059902
Psmb9,Psmb9,0.959991407609404
Psmb9,Psma6,0.9751724981776151
Psma2,Psma3,0.9946471196912374
Psma2,Psma6,0.9945673684517427
Psma2,Psma4,0.9983069746168728
Psma2,Psma7,0.9947840038962421
Psma6,Psma3,0.9909337626248533
Psma6,Psmb6,0.9746144758573787
Psma6,Psma4,0.994566142715179
Psma4,Psma3,0.9946458937570178
Psma4,Psmb2,0.9895679510969938
Psma4,Psma7,0.9947827776227686
Rab33b,Rab33b,0.5005207463545144
Rab33b,Atg16l1,0.5010476813186135
Atg16l1,Atg16l1,0.5021078134025446
Atg16l1,Atg5,0.5008008604258999
Atg16l1,Rb1cc1,0.5039942379055861
Per1,Per1,0.9651268641912585
Per1,Csnk1e,0.8930047071417568
Per1,Timeless,0.8711958875386938
Timeless,Timeless,0.7962339901936548
Pias3,Gfi1,0.5
Cavin1,Cavin1,0.5
Dapk3,Dapk3,0.531756926902534
Dapk3,Atf4,0.5638912131096336
Atf4,Fos,0.6393384238944043
Atf4,Jun,0.7344281628057272
Dffa,Dffb,0.5
Mafg,Mafg,0.5003292540032849
Mafg,Bach1,0.5006624204722012
Bach1,Bach1,0.5013327123667853
Bach1,Mafk,0.5025253564576373
Rgs9,Gnb5,0.5
Suv39h1,Cbx3,0.556352647952598
Suv39h1,Cbx5,0.6279397441372466
Cbx3,Trim28,0.5999613681164829
Cbx5,Cbx5,0.7675112368288166
Cbx5,Trim28,0.7269464226630429
Cbx5,Trim24,0.7068348919162877
Tyrobp,Plxna1,0.5
Plxna1,Plxna1,0.5
Cd200,Cd200r1,0.5
Bcl2l11,Bcl2,0.7699946316588681
Bcl2l11,Mcl1,0.609888483808087
Bcl2l11,Bcl2l1,0.6663927997449272
Bcl2,Becn1,0.8947348735937701
Bcl2,Prnp,0.8822045848993406
Bcl2,Cebpa,0.9314502716497091
Bcl2,Bax,0.800328359655908
Bcl2,Bad,0.7455835992865364
Mcl1,Bmf,0.5663990145834122
Mcl1,Bbc3,0.5826370621445778
Mcl1,Pmaip1,0.5288032271713263
Bcl2l1,Bax,0.6850869267248507
Bcl2l1,Bad,0.6513487227714697
Bcl2l1,Bcl2l1,0.6738125554541592
Smarce1,Smarcc1,0.5028963710522069
Smarcc1,Smarcd1,0.5011004719874252
Smarcc1,Wwp2,0.5011004719874252
Fbxl3,Cul1,0.7651793209569796
Crym,Crym,0.5
Trappc3,Trappc1,0.5
Trappc3,Trappc2,0.5
Impa1,Impa1,0.5
Copb2,Copa,0.5
Copb2,Copb1,0.5
Copb2,Copg1,0.5
Copa,Cope,0.5000000000000001
Copa,Copb1,0.5000000000000001
Copb1,Arcn1,0.5000000000000001
Copb1,Copg1,0.5000000000000001
Copg1,Copz1,0.5000000000000001
Nck2,Efnb1,0.5025292839648692
Snca,Abl1,0.5016816542419578
Abl1,Abl1,0.5044260063692103
Abl1,Sh3bp1,0.5016816542419578
Abl1,Nck1,0.508904607695547
Tpmt,Tpmt,0.5
Sap18,Sap18,0.5
Rpl35a,Rpl13a,0.9373896141755895
Rpl35a,Rpl6,0.9506193253737576
Rpl35a,Rpl32,0.931005482679314
Rpl13a,Rpl3,0.8665076295464926
Rpl13a,Rpl6,0.9784053532424193
Rpl13a,Rpl9,0.958688085643457
Rpl13a,Rpl14,0.9375405610565688
Rpl6,Rpl28,0.9530155273923849
Rpl6,Rpl32,0.9714225567044209
Rpl6,Rpl14,0.9507748379407452
Rpl6,Rpl4,0.9957723831967268
Rpl32,Rpl27a,0.9682142670580752
Rpl32,Rpl28,0.9332973866201382
Rpl32,Rpl4,0.9741931898760574
Ldb2,Ssbp3,0.5
Ilk,Lims1,0.5
Ilk,Parva,0.5
Ilk,Parvb,0.5
Lims1,Parva,0.5
Psmb2,Psmb2,0.9809833796574365
Psmb2,Psma7,0.9861067642275949
Rngtt,Rngtt,0.5
Nnmt,Nnmt,0.5
Pip5k1c,Tln1,0.5
Tln1,Itgb1,0.5
Tln1,Tln1,0.5
Tln1,Apbb1ip,0.5
Chrna4,Lypd1,0.5
Chrna4,Chrnb2,0.5
Lnx1,Igsf5,0.5
Lnx1,Numb,0.5
Ptp4a2,Cnnm3,0.5
Cnnm3,Cnnm3,0.5
Ppargc1a,Nr5a1,0.6744577062121786
Nr5a1,Sox9,0.5542760412789809
Nr5a1,Nr0b2,0.5542760412789809
Per3,Per3,0.5
Ctss,Ctss,0.5
Ulk1,Ulk1,0.5467089289055052
Ulk1,Atg13,0.5177469617029858
Ulk1,Fundc1,0.5177469617029858
Ulk1,Rb1cc1,0.5188025954602307
Ulk1,Mtor,0.5929572653508928
Mtor,Akt1,0.7122005483637888
Mtor,Irs1,0.7909497778413271
Mtor,Rictor,0.5919522606556172
Mtor,Mapkap1,0.5919522526217225
Mtor,Rptor,0.5702894206178521
Psma3,Psmb6,0.9746910096021146
Psmb6,Psmb6,0.9589116534009432
Stx7,Vti1b,0.5
Vti1b,Vamp7,0.5
Mybpc3,Myh6,0.5
Egfr,Grb2,0.7137429717824861
Tek,Pik3r1,0.695458970047666
Nck1,Dok1,0.5231514279099257
Pknox1,Pbx1,0.5
Pbx1,Hoxa1,0.5
Pbx1,Hoxb6,0.5
Pbx1,Hoxa9,0.5
Pbx1,Hoxb8,0.5
Pigr,Pigr,0.5
Pigr,Jchain,0.5
Dtnb,Kif5a,0.5
Cask,Cask,0.5
Cask,Lin7b,0.5
Cask,Lin7c,0.5
Cask,Whrn,0.5
Lin7b,Lin7b,0.49999999999999994
Whrn,Whrn,0.49999999999999994
Whrn,Myo15a,0.49999999999999994
Myoc,Myoc,0.5
Ly86,Ly86,0.5
Ly86,Cd180,0.5
Cd180,Cd180,0.5
Grem2,Grem2,0.5
Bcl6b,Bcl6,0.5227506148853136
Bcl6,Irf8,0.6576023758087173
Bcl6,Ppard,0.5227506148853136
Ikbkb,Ikbkg,0.9907856026019283
Ikbkb,Tnfrsf1a,0.9878586437918475
Ikbkb,Akt1,0.843083266969134
Ikbkb,Chuk,0.9715515011694428
Ikbkb,Nfkbib,0.9709323379557406
Ikbkb,Map3k7,0.9681236340030664
Ikbkb,Nfkbia,0.9672489875043403
Ikbkg,Ikbkg,0.9980934014125649
Ikbkg,Tnfrsf1a,0.9951228601787178
Ikbkg,Chuk,0.9785729041631956
Ikbkg,Tnfaip3,0.99155026667603
Ikbkg,Nfkbib,0.977944521607743
Ikbkg,Rnf31,0.7411535789269013
Ikbkg,Nfkbia,0.974206326059206
Tnfrsf1a,Tnf,0.9440253625171959
Tnfrsf1a,Mapk1,0.9366303681841933
Tnfrsf1a,Tradd,0.6869978551307078
Tnfrsf1a,Chuk,0.9757187797335461
Tnfrsf1a,Ripk1,0.9356294962428867
Tnfrsf1a,Map3k7,0.9722606192114546
Akt1,Lmna,0.592480370376247
Akt1,Gsk3a,0.592480370376247
Akt1,Arrb2,0.592480370376247
Chuk,Nfkbib,0.9592136677298627
Nfkbib,Rel,0.9661267997131919
Map3k7,Smad1,0.7294513624702563
Map3k7,Smad5,0.7536807935928005
Map3k7,Tgfbr2,0.7127340190968732
Map3k7,Tab1,0.7464454932574662
Map3k7,Tab2,0.7234052576277441
Nfkbia,Rel,0.9624810353012886
Nfkbia,Relb,0.9050023243324299
Klc1,Klc1,0.5
Klc1,Clstn1,0.5
Klc1,Mapk8ip3,0.5
Clstn1,Klc2,0.5
Mapk8ip3,Klc2,0.5
Mapk8ip3,Mapk10,0.5
Mapk8ip3,Mapk8ip3,0.5
Klc2,Klc2,0.5
Kcnk4,Kcnk4,0.5
Dync1i1,Kif5b,0.5
Nsd1,Nsd1,0.5
Dnmt3a,Dnmt3a,0.5
Dnmt3a,Dnmt3l,0.5
Dnmt3l,Dnmt3b,0.5
Gmnn,Gmnn,0.5183055450952678
Gmnn,Scmh1,0.5368286020364804
Gmnn,Cdt1,0.5069551681637322
Tnfaip3,Tax1bp1,0.6843063719943899
Tnfaip3,Tnfaip3,0.9850930849195165
Tnfaip3,Ripk1,0.9324861812537654
Tnfaip3,Rnf11,0.8239147957619101
Tnfaip3,Tnip1,0.7411088729445471
Rnf31,Sharpin,0.5680665130541223
Rnf31,Rbck1,0.5882532669571245
Cldn1,Tjp1,0.5010668507047229
Tjp1,Gja1,0.5073901553255351
Tjp1,Ocln,0.5010668507047229
Parp2,Parp2,0.5
Mesd,Mesd,0.5114970172989812
Becn1,Becn1,0.8404776814784183
Becn1,Pik3c3,0.7643067472458804
Becn1,Atg14,0.7457481464209105
Becn1,Uvrag,0.7007990301909794
Becn1,Pik3r4,0.7457481464209105
Pik3c3,Atg14,0.6907698999246514
Pik3c3,Uvrag,0.6558767032524839
Pik3c3,Nrbf2,0.577956463655847
Pik3c3,Pik3r4,0.6907698999246514
Atg14,Pik3r4,0.6773747730161905
Foxh1,Nkx2-5,0.5
Nkx2-5,Tbx5,0.5
Nkx2-5,Gata4,0.5
Parg,Parg,0.5
Pak1,Mbp,0.5215081454383065
Pak1,Rac1,0.5031347752970119
Mbp,Mapk1,0.6473732272701078
Mbp,Mapk3,0.5213034257869122
Lamtor3,Lamtor2,0.5
Hcn2,Hcn2,0.5
Hcn2,Pex5l,0.5
Hcn1,Hcn1,0.5
Ctbp1,Zeb1,0.5
Zeb1,Ctbp2,0.5
Klrg1,Klrg1,0.5
Birc6,Birc6,0.5
Gdap1,Gdap1,0.5
Il13ra2,Il13,0.5
Stam2,Usp8,0.5
Stam2,Hgs,0.5000000000000001
Idh1,Idh1,0.5
Sh2d1a,Fyn,0.5849109566347988
Sh2d1a,Slamf1,0.5565068980446821
Fyn,Ptpra,0.674072297212847
Fyn,Khdrbs1,0.7274317370265353
Fyn,Slamf1,0.6021878330704632
Slamf1,Inpp5d,0.573312177876275
Hdac3,Prox1,0.5270278045488953
Tp63,Tp63,0.5
Hipk1,Hipk1,0.5
Nfatc1,Irf8,0.6576023758087173
Irf8,Ifnb1,0.8423204804340289
Irf8,Ifna4,0.6576023758087173
Irf8,Irf1,0.9031293161639932
Irf8,Spi1,0.9373517596550259
Irf8,Il12b,0.9437982484464821
Irf8,Zbtb17,0.6576023758087173
Irf8,Tlr4,0.8721030153682658
Irf8,Aicda,0.6576023758087173
C1ql1,C1ql1,0.5
Olfm1,Olfm1,0.5
Lgmn,Lgmn,0.5
Invs,Nek8,0.5
Coro1a,Coro1a,0.5
Sp1,E2f1,0.5011420384270855
E2f1,Ndn,0.5079109863512573
E2f1,Nsmce3,0.5011420384270855
Grap2,Grap2,0.5
Grap2,Map4k1,0.5
Grap2,Lcp2,0.5
Grap2,Ptpn23,0.5
Map4k1,Blnk,0.5
Lcp2,Vav1,0.5
Lcp2,Itk,0.5
Casp8,Fadd,0.6171004497758039
Fadd,Ripk1,0.7709544431927886
Fadd,Ripk3,0.687404764586802
Mt-Cyb,Mt-Cyb,0.9984756099211107
Mt-Cyb,mt-Co3,0.9992204091658935
Mt-Cyb,Cox7a2l,0.999201063629681
Mt-Cyb,Uqcr11,0.9954621117333509
Mt-Cyb,Uqcrq,0.9992040126197931
Mt-Cyb,Uqcrfs1,0.999220730248981
Mt-Cyb,Uqcrc1,0.9991615560519541
Mt-Cyb,Cyc1,0.998421112488877
Mt-Cyb,Uqcrb,0.9991565677506842
mt-Co3,Mtco1,0.9999727680729672
mt-Co3,Mtco2,0.9988407643228684
mt-Co3,Cox7c,0.9980623403720666
mt-Co3,Cox5b,0.9996089589740589
mt-Co3,Cox6a2,0.9980845148238701
mt-Co3,Cox7a2,0.9981572088317129
mt-Co3,Cox8b,0.9815070818920991
mt-Co3,Cox6b1,0.9812182060928649
mt-Co3,Cox7a2l,0.9999469468139053
mt-Co3,Uqcrq,0.9999499002102623
mt-Co3,Ndufc1,0.9912176175113532
mt-Co3,Uqcrfs1,0.99996664281816
mt-Co3,Uqcrb,0.9999023844512201
Cox7a2l,Mtco1,0.9999533933817238
Cox7a2l,Cox7c,0.998043039712749
Cox7a2l,Cox5b,0.9995895983809613
Cox7a2l,Uqcrh,0.9817926088058156
Cox7a2l,Uqcr11,0.9961831797640813
Cox7a2l,Uqcrq,0.9999305264051828
Cox7a2l,Uqcrfs1,0.9999472683642794
Cox7a2l,Uqcrc1,0.9998880080484136
Cox7a2l,Cyc1,0.999146486884912
Cox7a2l,Uqcrb,0.999883012487447
Cox7a2l,Uqcrc2,0.9807072138282928
Uqcr11,Cox6a2,0.9943347687820778
Uqcr11,Uqcr10,0.9924411498866167
Uqcr11,Uqcrfs1,0.9962027274902591
Uqcr11,Uqcrc1,0.9961439110265534
Uqcr11,Uqcrb,0.9961389528816975
Uqcrq,Mtco1,0.9999563468161635
Uqcrq,Cox7c,0.9980459818619282
Uqcrq,Cox5b,0.9995925496663112
Uqcrq,Uqcrh,0.9817954549568818
Uqcrq,Uqcrfs1,0.999950221762536
Uqcrq,Uqcrc1,0.9998909610965947
Uqcrq,Cyc1,0.9991494355526165
Uqcrq,Uqcrb,0.9998859655061173
Uqcrq,Ndufa11,0.9992193646697846
Uqcrfs1,Cox5b,0.9996092803070495
Uqcrfs1,Cox6a2,0.9980848351763857
Uqcrfs1,Uqcrh,0.9818115895983445
Uqcrfs1,Uqcr10,0.9961768511238853
Uqcrfs1,Uqcrc1,0.9999077017307054
Uqcrfs1,Cyc1,0.9991661513540964
Uqcrfs1,Uqcrb,0.999902705972933
Uqcrfs1,Uqcrc2,0.9807261518603965
Uqcrc1,Cox5b,0.9995500600539671
Uqcrc1,Uqcr10,0.9961180377273864
Uqcrc1,Cyc1,0.9991069836264768
Uqcrc1,Uqcrb,0.999843450939187
Uqcrc1,Uqcrc2,0.9806691698836825
Cyc1,Uqcrh,0.9810398566138695
Cyc1,Uqcr10,0.9953821088420229
Cyc1,Cyc1,0.9983666210147484
Cyc1,Uqcrb,0.9991019958705688
Uqcrb,Cox7c,0.997998647053268
Uqcrb,Cox8b,0.9814455056965412
Uqcrb,Ndufa11,0.9991719183416008
Uqcrb,Uqcrc2,0.9806643663834899
Ldhc,Ldhc,0.5
Mtco1,Mtco2,0.9988471966270127
Mtco1,Ndufb1,0.9962794733053563
Mtco1,Cox5a,0.9800309914536374
Mtco1,Cox7c,0.9980687626388203
Mtco1,Cox5b,0.9996154011836921
Mtco1,Cox4i1,0.9945641791475435
Mtco1,Cox6a2,0.9980909373765523
Mtco1,Cox7a2,0.9981636323217482
Mtco1,Cox8b,0.981513290687009
Mtco1,Cox6b1,0.9812244111628646
Mtco1,Cox7b,0.9569954854157727
Mtco1,Cox6c,0.977214732021942
Mtco2,Ndufb1,0.9951558316577441
Mtco2,Cox5a,0.9789441384944579
Mtco2,Cox5b,0.9984842065589788
Mtco2,Cox4i1,0.9934444211502882
Mtco2,Cox6b1,0.9801348561453481
Mtco2,Cox7b,0.955960787855618
Mtco2,Cox6c,0.9761342554425207
Cox5a,Cox5b,0.9796816931446074
Cox5a,Cox4i1,0.9748320052986994
Cox5a,Cox6c,0.9581747682467303
Cox7c,Cox7a2,0.9962601174434542
Cox7c,Cox8b,0.9796733978215919
Cox7c,Uqcrh,0.9799764371900628
Cox5b,Cox4i1,0.9942043056507098
Cox5b,Cox7a2,0.9978011396546328
Cox4i1,Cox8b,0.9762982504577946
Cox4i1,Cox7b,0.9520459858129431
Cox4i1,Cox6c,0.9720462474263925
Cox6a2,Cox6b1,0.9794069650618992
Cox6a2,Uqcr10,0.9943089898274698
Cox6a2,Ndufb7,0.9895981814249618
Cox7a2,Uqcr10,0.9943811328082569
Cox7a2,Ndufb3,0.979401660610887
Cox6b1,Ndufc1,0.9727975678571905
Cox7b,Cox6c,0.9361880885776028
Rnase1,Rnh1,0.5
Rnh1,Rnh1,0.5
Klk1b3,Klk1b3,0.5
Klk1b3,Klk1b4,0.5
Klk1b3,Ngf,0.5
Klk1b4,Ngf,0.5
Ngf,Ngf,0.5
Ngf,Sorcs2,0.5
Fos,Jun,0.7541188485291256
Fos,Junb,0.557388144559422
Fos,Mafb,0.5750748673129389
Fos,Prdm1,0.608816506882891
Jun,Tnf,0.9138453480456199
Jun,Il1b,0.7941871099144883
Jun,Spi1,0.9440072776155262
Jun,Nos2,0.8502060775389706
Jun,Stat3,0.851367241267083
Jun,Stat4,0.7125030282498291
Jun,Mapk8,0.7887999006091645
Mafb,Mafb,0.5373156626398405
Prdm1,Irf4,0.6273021585186509
Sorcs2,Sorcs2,0.5
Ins1,H2-Aa,0.5937190144476018
Ins1,H2-Ab1,0.5877658701520403
H2-Aa,H2-Aa,0.5743418862198779
H2-Aa,H2-Ab1,0.5696196003691385
H2-Aa,TRAV14-3,0.5369513333921391
H2-Aa,TRAV6D-7,0.5369513333921391
H2-Ab1,H2-Ab1,0.5651972797841464
Ifnb1,Ifnar1,0.6073329885253752
Ifnb1,Crebbp,0.8742289552959455
Ifnb1,Irf3,0.7797328094195098
Crebbp,Myb,0.8108333092383305
Crebbp,Ets2,0.6883511828757699
Crebbp,Spi1,0.9781183173879244
Crebbp,Rxrg,0.6883511828757699
Crebbp,Crebbp,0.9957541481287331
Crebbp,Trp53,0.9678857251586155
Irf3,Tank,0.8434371929952089
Irf3,Irf3,0.7769991245384893
Irf3,Zbp1,0.7032179798411242
Ifng,Tbx21,0.5164774861977751
Tbx21,Gata3,0.5872506980609578
Tbx21,Tbx21,0.5433676594790662
Il2ra,Il2,0.5
Cd8a,Cd8a,0.9484061028440827
Cd8a,B2m,0.9716057578297993
Cd8a,Lck,0.6703706402555049
Cd8a,Cd8b,0.878898036252804
Cd8a,H2-T3,0.8053588248321588
B2m,B2m,0.9960057176018304
B2m,H2-L,0.9351125867531311
B2m,H2-Q10,0.8006336952695129
B2m,H2-T23,0.8425832420936563
B2m,Cd8b,0.8985014797832932
B2m,Cd1d1,0.746363745362896
B2m,Cd1d2,0.746363745362896
B2m,H2-Q7,0.8231151856038804
B2m,H2-T3,0.8211574933561091
B2m,H2-M3,0.8900969035625272
B2m,Klra3,0.9097975367146098
B2m,Mr1,0.6883157495276288
B2m,Mill2,0.746363745362896
Lck,Cd4,0.5245947644606859
Lck,Ptprc,0.5245947644606859
Lck,Hcls1,0.5245947644606859
Igkc,Igkc,0.9081051800355322
Igkc,H2-L,0.8946793086735063
H2-L,H2-L,0.8816951225207053
H2-L,H2-T23,0.8005253273417001
H2-L,TRAV9-4,0.6897193175477403
H2-L,Ogdh,0.64502373048845
H2-L,Klrc1,0.7265089560918524
Trac,Trac,0.5
Igkv8-30,VH7183-DSP2-JH3-CH1,0.5479408174477846
Igkv8-30,V165-D-J-C,0.5479408174477846
Trim21,Trim21,0.5839814491472582
Ighm,Ighm,0.5511584947227733
Ighm,Cd79a,0.5720484700730613
Ighm,Cd79b,0.5511584947227733
Cd79a,Cd79b,0.5720484700730613
Cd79a,Tcf3,0.7015940722244141
Cd79b,Cd79b,0.5511584947227733
H2-Q10,Klra3,0.7483821121468507
H2-Q10,Rpn2,0.5692330754098833
H2-T23,Klrc1,0.6783404454471073
Cd1d1,Cd1d1,0.6223677326194794
Cd1d2,Cd1d2,0.6223677326194794
H2-Q7,Rpl19,0.8110606625806126
H2-M3,H2-M3,0.806802096767826
Klra3,Klra3,0.8385727525668794
Mill2,Mill2,0.6223677326194794
TRAV9-4,TRAV9-4,0.5942988718668467
Klra1,Klra1,0.6029502269254354
Insr,Insr,0.6078531234627683
Insr,Cav1,0.5428867388904919
TRADV16D,Kctd20,0.6370165392118646
TRADV16D,Rbm5,0.6370165392118646
H2-Ea,H2-Ea,0.5
H2-Ea,H2-Eb1,0.5
H2-Eb1,H2-Eb1,0.5
Hba,Hba,0.5
Hba,Hbb-b1,0.5
Hbb-b1,Hbb-b1,0.5
Lamc1,Lamb1,0.5
Lamc1,Nid1,0.5
Lamc1,Lama1,0.5
Lamc1,Ntn4,0.5
Lamb1,Lama1,0.5
Nid1,Hspg2,0.5
Lama1,Lama1,0.5
Lama1,Dag1,0.5
Ndufa6,Ndufs1,0.9998005543017351
Ndufa6,Ndufa5,0.99614728458318
Ndufa6,Ndufab1,0.997994509988507
Ndufa6,Ndufs4,0.9998013255957889
Ndufa6,Ndufa9,0.9996917403431296
Ndufa6,Ndufs7,0.999689151686795
Ndufa6,Ndufs3,0.9996870624038189
Ndufa9,Ndufs6,0.9958232521668184
Ndufa9,Ndufs1,0.9998013402660783
Ndufa9,Ndufs4,0.9998021115613451
Ndufa9,Ndufs7,0.9996899374759514
Ndufa9,Ndufs3,0.9996878481896899
Ndufs7,Ndufs4,0.9997995223332317
Ndufs7,Ndufs3,0.9996852595535185
Ndufs3,Ndufs1,0.9997966613007316
Ndufs3,Ndufa5,0.9961434200378926
Ndufs3,Ndufs4,0.9997974325887776
Ndufb2,Ndufb3,0.9723908703872703
Ndufb2,Ndufab1,0.9890708933173552
Ndufb2,Ndufb7,0.9825086873326074
Ndufb3,Ndufab1,0.9793771189277095
Cfd,Cfd,0.5
Ada,Ada,0.5
Fabp4,Fabp4,0.5
Gzmb,Bid,0.5111569809693465
Gzmb,Casp3,0.5016106336721502
Gzmb,Casp7,0.5016106336721502
Casp3,Parp1,0.5002325127947238
TRAV14-3,TRAV14-3,0.5183665105754598
TRAV6D-7,TRAV6D-7,0.5183665105754598
Mapk1,Rps6ka3,0.6471687795409662
Mapk1,Map2k1,0.7750481528626559
Mapk1,Elk1,0.6471687795409662
Mapk1,Ksr1,0.7672956916338824
Mapk1,Ptprr,0.6471687795409662
Mapk1,Sqstm1,0.9085729642210546
Mapk1,Pxn,0.9155317405352975
Il5,Il5,0.5
Wnt1,Ryk,0.5
Saa3,Saa3,0.5
Slc4a1,Zap70,0.5
Prnp,Prnp,0.8192048200403341
Prnp,App,0.6791931607355889
Prnp,Grb2,0.8977089861295349
App,App,0.6005943107323792
App,Cntn5,0.5382199185326637
App,Dab1,0.5566068526261435
App,Apba2,0.5382199185326637
App,Apbb2,0.5382199185326637
App,Tnfrsf21,0.5382199185326637
App,Mapk8ip1,0.5450531995429309
