Uniprot_A	Uniprot_B	Gene_A	Gene_B	pmid:method:quality:type	taxid	high_quality	in_pdb_source
P13864	P13864	Dnmt1	Dnmt1	21163962:0114:LC:binary|22323818:0114:LC:binary|PDB_6W8V:0114:LC:binary|PDB_6W8W:0114:LC:binary	10090	True	True
P13864	Q61188	Dnmt1	Ezh2	22094255:0006:LC:binary|24074865:0006:LC:binary	10090	True	False
P14115	P35980	Rpl27a	Rpl18	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14115	P47963	Rpl27a	Rpl13	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14115	P47964	Rpl27a	Rpl36	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14115	P62911	Rpl27a	Rpl32	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14115	P83882	Rpl27a	Rpl36a	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14115	Q9CZM2	Rpl27a	Rpl15	36517592:0114:LC:binary	10090	True	True
P14115	Q9D8E6	Rpl27a	Rpl4	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14131	P60867	Rps16	Rps20	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14131	P62843	Rps16	Rps15	34815424:0114:LC:binary	10090	True	True
P14131	P62852	Rps16	Rps25	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14131	P68040	Rps16	Rack1	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14131	P97461	Rps16	Rps5	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14131	Q9CZX8	Rps16	Rps19	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14148	P35980	Rpl7	Rpl18	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14148	P47911	Rpl7	Rpl6	36517592:0114:LC:binary	10090	True	True
P14148	P47915	Rpl7	Rpl29	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14148	P62717	Rpl7	Rpl18a	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14148	Q9D8E6	Rpl7	Rpl4	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14206	P25444	Rpsa	Rps2	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14206	P63276	Rpsa	Rps17	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14206	Q6ZWU9	Rpsa	Rps27	36517592:0114:LC:binary	10090	True	True
P14206	Q6ZWY3	Rpsa	Rps27l	34815424:0114:LC:binary	10090	True	True
P14206	Q9CQR2	Rpsa	Rps21	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P14211	P14211	Calr	Calr	20880849:0114:LC:binary	10090	True	True
P14429	P84099	H2-Q7	Rpl19	11738047:0114:LC:binary	10090	True	True
P14719	P14719	Il1rl1	Il1rl1	28930661:0114:LC:binary	10090	True	True
P14719	Q61730	Il1rl1	Il1rap	17675517:0411:LC:binary|18003919:0007:LC:binary|28930661:0114:LC:binary	10090	True	True
P14719	Q8BVZ5	Il1rl1	Il33	17675517:0411:LC:binary|28930661:0114:LC:binary	10090	True	True
P14753	P26450	Epor	Pik3r1	15953601:0006:LC:binary|7685197:0019:LC:binary	10090	True	False
P14753	Q62120	Epor	Jak2	10882725:0007:LC:binary|17024180:0007:LC:binary|21362419:0006:LC:binary|7781605:0007:LC:binary|7896787:0019:LC:binary|8068943:0007:LC:binary|8068943:0423:LC:binary	10090	True	False
P14869	P35979	Rplp0	Rpl12	34815424:0114:LC:binary	10090	True	True
P14869	P58252	Rplp0	Eef2	34815424:0114:LC:binary	10090	True	True
P14869	P62984	Rplp0	Uba52	34815424:0114:LC:binary	10090	True	True
P15037	P45481	Ets2	Crebbp	14722092:0018:LC:binary|20534573:0007:LC:binary	10090	True	False
P15105	Q62108	Glul	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P15116	P15116	Cdh2	Cdh2	20190754:0114:LC:binary|21300292:0028:LC:binary|21300292:0114:LC:binary|21572446:0028:LC:binary|25253890:0114:LC:binary|7885471:0114:LC:binary	10090	True	True
P15116	P30999	Cdh2	Ctnnd1	24929360:0007:LC:binary|8660921:0007:LC:binary	10090	True	False
P15116	Q02248	Cdh2	Ctnnb1	15692570:0019:LC:binary|17922036:0007:LC:binary	10090	True	False
P15208	P15208	Insr	Insr	35361965:0114:LC:binary|36151101:0114:LC:binary|36413010:0114:LC:binary	10090	True	True
P15208	P49817	Insr	Cav1	17699617:0006:LC:binary|31217420:0006:LC:binary	10090	True	False
P15209	Q6PHU5	Ntrk2	Sort1	21102451:0006:LC:binary|24355921:0006:LC:binary	10090	True	False
P15247	Q01114	Il9	Il9r	2145361:0031:LC:binary|7718508:0031:LC:binary	10090	True	False
P15307	P25799	Rel	Nfkb1	19270711:0007:LC:binary|20740013:0006:LC:binary	10090	True	False
P15307	P43431	Rel	Il12a	15871905:0007:LC:binary|17982049:0007:LC:binary	10090	True	False
P15307	P43432	Rel	Il12b	15251981:0007:LC:binary|15858576:0007:LC:binary|17982049:0007:LC:binary|19299558:0007:LC:binary	10090	True	False
P15307	Q60778	Rel	Nfkbib	16226509:0007:LC:binary|20740013:0006:LC:binary|9135156:0007:LC:binary	10090	True	False
P15307	Q9EQ14	Rel	Il23a	17182554:0007:LC:binary|17982049:0007:LC:binary	10090	True	False
P15307	Q9Z1E3	Rel	Nfkbia	15671248:0007:LC:binary|16226509:0007:LC:binary|20740013:0006:LC:binary	10090	True	False
P15314	P22366	Irf1	Myd88	17018642:0007:LC:binary|17018642:0055:LC:binary|17273999:0007:LC:binary	10090	True	False
P15314	P23611	Irf1	Irf8	12429737:0007:LC:binary|15489234:0007:LC:binary|16183743:0809:LC:binary|19487420:0007:LC:binary	10090	True	False
P15314	P43431	Irf1	Il12a	14568984:0007:LC:binary|15871905:0007:LC:binary	10090	True	False
P15314	Q04207	Irf1	Rela	10356322:0007:LC:binary|11399519:0018:LC:binary	10090	True	False
P15379	P26043	Cd44	Rdx	16615918:0107:LC:binary|18753140:0114:LC:binary	10090	True	True
P15530	P15530	Cd79b	Cd79b	20696394:0071:LC:binary|20696394:0114:LC:binary	10090	True	True
P15532	P15532	Nme1	Nme1	37672589:0114:LC:binary	10090	True	True
P15535	P29752	B4galt1	Lalba	11485999:0114:LC:binary|12927542:0114:LC:binary	10090	True	False
P15702	P26043	Spn	Rdx	18614175:0114:LC:binary	10090	True	True
P15806	P15806	Tcf3	Tcf3	15351717:0096:LC:binary|20211142:0018:HT:binary	10090	True	False
P15806	P20067	Tcf3	Id1	11591653:0018:HT:binary|11591653:0397:HT:binary|23395635:0018:LC:binary	10090	True	False
P15806	P22091	Tcf3	Tal1	16407974:0006:LC:binary|16407974:0096:LC:binary|21186366:0007:LC:binary	10090	True	False
P15806	P26687	Tcf3	Twist1	23395635:0018:LC:binary|33554859:0096:LC:binary	10090	True	False
P15806	P41136	Tcf3	Id2	11591653:0018:HT:binary|11591653:0397:HT:binary|12200424:0018:LC:binary|19321746:0006:LC:binary|23395635:0018:LC:binary	10090	True	False
P15806	Q02067	Tcf3	Ascl1	12200424:0018:LC:binary|12217327:0096:LC:binary|20211142:0018:HT:binary|8948587:0018:LC:binary|8948587:0096:LC:binary	10090	True	False
P15806	Q60867	Tcf3	Neurod1	18069799:0114:LC:binary|23395635:0018:LC:binary	10090	True	True
P15806	Q61039	Tcf3	Hand2	10924525:0018:LC:binary|10924525:0096:LC:binary|15351717:0096:LC:binary	10090	True	False
P15806	Q62158	Tcf3	Trim27	16005295:0096:LC:binary|16007160:0096:LC:binary	10090	True	False
P15806	Q9JJR7	Tcf3	Ascl3	11784080:0018:LC:binary|11784080:0096:LC:binary|20211142:0018:HT:binary	10090	True	False
P15864	P97377	H1-2	Cdk2	12970760:0415:LC:binary|22898779:0415:LC:binary|9281369:0415:LC:binary	10090	True	False
P15919	P15919	Rag1	Rag1	14671314:0415:LC:binary|19396172:0067:LC:binary|19396172:0071:LC:binary|19396172:0114:LC:binary|25707801:0114:LC:binary|29628308:0114:LC:binary|32015552:0114:LC:binary|32015553:0114:LC:binary|32945578:0114:LC:binary	10090	True	True
P15919	P21784	Rag1	Rag2	19396172:0096:LC:binary|21149691:0071:LC:binary|25707801:0114:LC:binary|29628308:0114:LC:binary|32015552:0114:LC:binary|32015553:0114:LC:binary|32945578:0114:LC:binary|9036966;11417858:0019:LC:binary|9094713:0006:LC:binary	10090	True	True
P16045	P16045	Lgals1	Lgals1	PDB_4LBQ:0114:LC:binary	10090	True	True
P16054	P20152	Prkce	Vim	12169683:0006:LC:binary|15251432:0019:LC:binary|15251432:0047:LC:binary	10090	True	False
P16054	P23242	Prkce	Gja1	11139474:0019:LC:binary|20338032:0006:LC:binary	10090	True	False
P16054	Q9CQV8	Prkce	Ywhab	18237277:0096:LC:binary|18604201:0096:LC:binary|19429675:0096:LC:binary	10090	True	False
P16054	Q9JKS4	Prkce	Ldb3	10391924:0007:LC:binary|12169683:0006:LC:binary	10090	True	False
P16092	Q8C180	Fgfr1	Frs2	10629055:0019:LC:binary|11729184:0019:LC:binary|15513912:0415:LC:binary	10090	True	False
P16110	P16110	Lgals3	Lgals3	14611647:0018:LC:binary|33988358:0114:LC:binary|34228782:0114:LC:binary|PDB_8ILU:0114:LC:binary	10090	True	True
P16297	P34902	Il2rb	Il2rg	30626941:0114:LC:binary	10090	True	True
P16330	P16330	Cnp	Cnp	22393399:0114:LC:binary|23831225:0114:LC:binary|26563764:0114:LC:binary	10090	True	True
P16330	Q62108	Cnp	Dlg4	19022416:0006:LC:binary|19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P16388	Q62108	Kcna1	Dlg4	19022416:0006:LC:binary|19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P16390	Q62108	Kcna3	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P16546	P70188	Sptan1	Kifap3	10725338:0018:LC:binary|10725338:0019:LC:binary|22632975:0006:LC:binary	10090	True	False
P16546	Q4ACU6	Sptan1	Shank3	28469556:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P16675	P16675	Ctsa	Ctsa	33980489:0114:LC:binary	10090	True	True
P16675	P23780	Ctsa	Glb1	33980489:0114:LC:binary	10090	True	True
P16858	P16858	Gapdh	Gapdh	PDB_6LGJ:0114:LC:binary|PDB_6LGK:0114:LC:binary|PDB_6LGM:0114:LC:binary	10090	True	True
P16858	P61092	Gapdh	Siah1a	15951807:0019:LC:binary|16505364:0096:LC:binary	10090	True	False
P16872	P34902	Il7r	Il2rg	37535730:0114:LC:binary	10090	True	True
P16872	Q8CII9	Il7r	Crlf2	24632570:0067:LC:binary|24632570:0071:LC:binary|24632570:0114:LC:binary	10090	True	True
P16872	Q9JIE6	Il7r	Tslp	24632570:0107:LC:binary|24632570:0114:LC:binary	10090	True	True
P16951	P47811	Atf2	Mapk14	15192015:0415:LC:binary|15767678:0415:LC:binary	10090	True	False
P17047	P17047	Lamp2	Lamp2	27663661:0114:LC:binary	10090	True	True
P17427	P17427	Ap2a2	Ap2a2	19140243:0114:LC:binary	10090	True	True
P17427	P42567	Ap2a2	Eps15	10430869:0096:LC:binary|12057195:0096:LC:binary|12057195:0114:LC:binary	10090	True	True
P17427	P62743	Ap2a2	Ap2s1	12086608:0114:LC:binary|19140243:0071:LC:binary|19140243:0114:LC:binary|35347313:0114:LC:binary|37364761:0114:LC:binary	10090	True	True
P17427	P84091	Ap2a2	Ap2m1	12086608:0114:LC:binary|31464684:0114:LC:binary|35347313:0114:LC:binary|37364761:0114:LC:binary	10090	True	True
P17427	Q9DBG3	Ap2a2	Ap2b1	31464684:0114:LC:binary|35347313:0114:LC:binary|37364761:0114:LC:binary	10090	True	True
P17427	Q9Z0R4	Ap2a2	Itsn1	20160082:0114:LC:binary	10090	True	True
P17433	P17679	Spi1	Gata1	10364157:0007:LC:binary|10364157:0096:LC:binary|20211142:0018:HT:binary	10090	True	False
P17433	P23611	Spi1	Irf8	16183743:0809:LC:binary|18799728:0007:LC:binary|20405120:0007:LC:binary|21757649:0007:LC:binary	10090	True	False
P17433	P23772	Spi1	Gata3	15963784:0019:LC:binary|19592658:0006:LC:binary|19592658:0007:LC:binary	10090	True	False
P17433	P41136	Spi1	Id2	15616565:0019:LC:binary|20211142:0018:HT:binary	10090	True	False
P17433	P45481	Spi1	Crebbp	10050886:0018:LC:binary|10050886:0096:LC:binary|20211142:0018:HT:binary	10090	True	False
P17433	P53566	Spi1	Cebpa	12949251:0007:LC:binary|18026136:0007:LC:binary	10090	True	False
P17433	P55271	Spi1	Cdkn2b	14976051:0007:LC:binary|21474105:0007:LC:binary	10090	True	False
P17433	Q64287	Spi1	Irf4	11133986:0096:LC:binary|19592658:0006:LC:binary|19592658:0007:LC:binary	10090	True	False
P17515	P17515	Cxcl10	Cxcl10	18560148:0114:LC:binary	10090	True	True
P17665	P48771	Cox7c	Cox7a2	38575788:0114:LC:binary	10090	True	True
P17665	P48772	Cox7c	Cox8b	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P17665	P99028	Cox7c	Uqcrh	34616041:0114:LC:binary	10090	True	True
P17665	Q61387	Cox7c	Cox7a2l	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P17665	Q9CQ69	Cox7c	Uqcrq	34616041:0114:LC:binary	10090	True	True
P17665	Q9D855	Cox7c	Uqcrb	34616041:0114:LC:binary	10090	True	True
P17679	P22091	Gata1	Tal1	15920471:0019:LC:binary|15920471:0071:LC:binary|16407974:0006:LC:binary|21474105:0007:LC:binary	10090	True	False
P17679	Q8K2F0	Gata1	Brd3	21555453:0114:LC:binary	10090	True	True
P18052	P18052	Ptpra	Ptpra	10777529:0018:LC:binary|10777529:0096:LC:binary|7518772:0434:LC:binary|8700232:0114:LC:binary	10090	True	True
P18052	P39688	Ptpra	Fyn	18948260:0029:LC:binary|9535845:0006:LC:binary	10090	True	False
P18052	Q60631	Ptpra	Grb2	23452850:0007:LC:binary|7518772:0006:LC:binary|7518772:0096:LC:binary	10090	True	False
P18181	Q07763	Cd48	Cd244	17950006:0114:LC:binary	10090	True	True
P18469	P18469	H2-Eb1	H2-Eb1	24855945:0114:LC:binary|8638119:0114:LC:binary	10090	True	True
P18572	P53986	Bsg	Slc16a1	PDB_7Y1Q:0114:LC:binary	10090	True	True
P18654	P63085	Rps6ka3	Mapk1	24793005:0415:LC:binary|9915826:0019:LC:binary	10090	True	False
P18760	Q62108	Cfl1	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P18872	P97428	Gnao1	Rgs16	18434540:0071:LC:binary|18434540:0114:LC:binary	10090	True	True
P18872	Q62108	Gnao1	Dlg4	19455133:0007:LC:binary|28671696:0006:LC:binary	10090	True	False
P18893	P18893	Il10	Il10	PDB_4X51:0114:LC:binary	10090	True	True
P18893	Q64287	Il10	Irf4	18962896:0007:LC:binary|19592658:0007:LC:binary|21378976:0007:LC:binary	10090	True	False
P19091	Q61026	Ar	Ncoa2	20211142:0018:HT:binary|8643509:0018:LC:binary	10090	True	False
P19096	P19096	Fasn	Fasn	29328619:0114:LC:binary|31811668:0114:LC:binary|PDB_5MY2:0114:LC:binary	10090	True	True
P19123	P48787	Tnnc1	Tnni3	31954841:0114:LC:binary	10090	True	True
P19123	P50752	Tnnc1	Tnnt2	31954841:0114:LC:binary	10090	True	True
P19137	P19137	Lama1	Lama1	17307732:0114:LC:binary	10090	True	True
P19137	Q62165	Lama1	Dag1	15210115:0047:LC:binary|19694806:0096:LC:binary	10090	True	False
P19157	P19157	Gstp1	Gstp1	2065650:0114:LC:binary|21134126:0114:LC:binary|37189361:0114:LC:binary|8145243:0114:LC:binary|9446594:0114:LC:binary|9677344:0114:LC:binary|PDB_2OA7:0114:LC:binary|PDB_2OAC:0114:LC:binary|PDB_2OAD:0114:LC:binary	10090	True	True
P19221	P19221	F2	F2	17428793:0114:LC:binary|17606903:0114:LC:binary|19586901:0114:LC:binary|PDB_3EDX:0114:LC:binary	10090	True	True
P19253	P27659	Rpl13a	Rpl3	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P19253	P47911	Rpl13a	Rpl6	34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P19253	P51410	Rpl13a	Rpl9	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P19253	P62717	Rpl13a	Rpl18a	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P19253	Q9CR57	Rpl13a	Rpl14	33357414:0114:LC:binary|34815424:0114:LC:binary|36517592:0114:LC:binary	10090	True	True
P19536	P19783	Cox5b	Cox4i1	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P19536	P48771	Cox5b	Cox7a2	38575788:0114:LC:binary	10090	True	True
P19536	Q61387	Cox5b	Cox7a2l	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P19536	Q9CQ69	Cox5b	Uqcrq	34616041:0114:LC:binary	10090	True	True
P19536	Q9CR68	Cox5b	Uqcrfs1	34616041:0114:LC:binary	10090	True	True
P19536	Q9CZ13	Cox5b	Uqcrc1	38575788:0114:LC:binary	10090	True	True
P19783	P48772	Cox4i1	Cox8b	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P19783	P56393	Cox4i1	Cox7b	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P19783	Q9CPQ1	Cox4i1	Cox6c	34616041:0114:LC:binary|38575788:0114:LC:binary	10090	True	True
P19785	Q61026	Esr1	Ncoa2	20211142:0018:HT:binary|8643509:0018:LC:binary	10090	True	False
P19785	Q63934	Esr1	Pou4f2	20211142:0018:HT:binary|9448000:0018:LC:binary|9448000:0019:LC:binary	10090	True	False
P20067	P20067	Id1	Id1	31577956:0114:LC:binary	10090	True	True
P20239	P20239	Zp2	Zp2	38490181:0114:LC:binary	10090	True	True
P20263	P20263	Pou5f1	Pou5f1	23376973:0114:LC:binary	10090	True	True
P20263	P48432	Pou5f1	Sox2	20362541:0007:LC:binary|22344693:0096:LC:binary|23108051:0006:LC:binary|23108051:0096:LC:binary|PDB_6HT5:0114:LC:binary|PDB_8BX1:0114:LC:binary|PDB_8BX2:0114:LC:binary	10090	True	True
P20263	P61965	Pou5f1	Wdr5	20362541:0006:LC:binary|20362541:0007:LC:binary|21477851:0006:LC:binary|21477851:0007:LC:binary	10090	True	False
P20263	Q61066	Pou5f1	Nr0b1	17093407:0007:LC:binary|20362541:0007:LC:binary|20362541:0096:LC:binary	10090	True	False
P20263	Q6PDQ2	Pou5f1	Chd4	20362541:0007:LC:binary|24048479:0006:LC:binary	10090	True	False
P20263	Q80Z64	Pou5f1	Nanog	17093407:0007:LC:binary|17093407:0096:LC:binary|18436640:0007:LC:binary|18454139:0096:LC:binary	10090	True	False
P20263	Q8BX22	Pou5f1	Sall4	19060217:0007:LC:binary|20362541:0006:LC:binary|20362541:0007:LC:binary	10090	True	False
P20334	P20334	Tnfrsf9	Tnfrsf9	10518213:0114:LC:binary|29242193:0114:LC:binary|9045669:0096:LC:binary	10090	True	True
P20334	P41274	Tnfrsf9	Tnfsf9	30545939:0114:LC:binary	10090	True	True
P20826	P20826	Kitlg	Kitlg	17255936:0114:LC:binary	10090	True	True
P20917	P20917	Mag	Mag	27922006:0114:LC:binary	10090	True	True
P20917	Q99PI8	Mag	Rtn4r	11777918:0019:LC:binary|12089450:0096:LC:binary	10090	True	False
P20937	P20937	Klra1	Klra1	10604468:0114:LC:binary	10090	True	True
P21279	P21279	Gnaq	Gnaq	18096806:0114:LC:binary|23434405:0114:LC:binary|26755720:0114:LC:binary	10090	True	True
P21447	P21447	Abcb1a	Abcb1a	19325113:0114:LC:binary|24155053:0114:LC:binary|27864369:0114:LC:binary|PDB_4LSG:0114:LC:binary	10090	True	True
P21784	P21784	Rag2	Rag2	18025461:0114:LC:binary|18033247:0114:LC:binary	10090	True	True
P21784	P84228	Rag2	H3c2	18025461:0114:LC:binary	10090	True	True
P21803	P21803	Fgfr2	Fgfr2	PDB_4HWU:0114:LC:binary	10090	True	True
P21836	P21836	Ache	Ache	12505979:0114:LC:binary|14757816:0114:LC:binary|16388582:0114:LC:binary|16837465:0114:LC:binary|16876764:0114:LC:binary|17402711:0114:LC:binary|17443135:0114:LC:binary|18975951:0114:LC:binary|19536291:0114:LC:binary|19714254:0114:LC:binary|19732756:0114:LC:binary|21090615:0114:LC:binary|22052791:0114:LC:binary|22140425:0114:LC:binary|23161758:0114:LC:binary|23339663:0114:LC:binary|23376121:0114:LC:binary|23984975:0114:LC:binary|26350723:0114:LC:binary|26731630:0114:LC:binary|26751405:0114:LC:binary|26929400:0114:LC:binary|27140636:0114:LC:binary|27598521:0114:LC:binary|28867801:0114:LC:binary|30339371:0114:LC:binary|32610016:0114:LC:binary|35300078:0114:LC:binary|35420233:0114:LC:binary|9915834:0114:LC:binary|PDB_2Y2U:0114:LC:binary|PDB_2Y2V:0114:LC:binary|PDB_8ORC:0114:LC:binary	10090	True	True
P22091	P22091	Tal1	Tal1	19346495:0007:LC:binary|21186366:0007:LC:binary	10090	True	False
P22091	P25801	Tal1	Lmo2	16407974:0006:LC:binary|21186366:0007:LC:binary	10090	True	False
P22091	P27792	Tal1	Lyl1	19346495:0007:LC:binary|21186366:0007:LC:binary	10090	True	False
P22091	P70662	Tal1	Ldb1	16407974:0006:LC:binary|21186366:0007:LC:binary	10090	True	False
P22091	P81270	Tal1	Erg	19346495:0007:LC:binary|21186366:0007:LC:binary	10090	True	False
P22315	Q61102	Fech	Abcb7	19691493:0029:LC:binary|30765471:0006:LC:binary	10090	True	False
P22361	P22361	Hnf1a	Hnf1a	10966642:0114:LC:binary|11106484:0114:LC:binary|11439029:0114:LC:binary	10090	True	True
P22366	P22366	Myd88	Myd88	11909531:0007:LC:binary|30108181:0018:LC:binary	10090	True	False
P22366	P56477	Myd88	Irf5	15665823:0007:LC:binary|15665823:0019:LC:binary|15665823:0055:LC:binary|16236719:0007:LC:binary|17018642:0055:LC:binary	10090	True	False
P22366	P70196	Myd88	Traf6	16306937:0007:LC:binary|19027002:0007:LC:binary|19898473:0096:LC:binary|22011580:0007:LC:binary	10090	True	False
P22366	P70434	Myd88	Irf7	15492225:0007:LC:binary|16236719:0007:LC:binary|17018642:0055:LC:binary	10090	True	False
P22366	Q60803	Myd88	Traf3	16306937:0006:LC:binary|16306937:0007:LC:binary|19898473:0096:LC:binary|22011580:0007:LC:binary	10090	True	False
P22366	Q62406	Myd88	Irak1	10854325:0007:LC:binary|10854325:0019:LC:binary|17785432:0007:LC:binary|21441935:0006:LC:binary|21441935:0007:LC:binary|21743479:0047:LC:binary|22011580:0007:LC:binary	10090	True	False
P22366	Q8CFA1	Myd88	Irak2	22011580:0007:LC:binary|24529375:0006:LC:binary	10090	True	False
P22366	Q8R4K2	Myd88	Irak4	12538665:0007:LC:binary|12538665:0018:LC:binary|19378012:0090:LC:binary|22011580:0007:LC:binary|24529375:0006:LC:binary	10090	True	False
P22366	Q99JY1	Myd88	Tirap	19378012:0090:LC:binary|19948740:0007:LC:binary|30108181:0018:LC:binary	10090	True	False
P22366	Q9QUK6	Myd88	Tlr4	10952994:0007:LC:binary|12941697:0018:LC:binary|17446211:0007:LC:binary|18772134:0007:LC:binary|18927610:0096:LC:binary|19027002:0007:LC:binary|19265160:0007:LC:binary|19378012:0090:LC:binary|21846723:0007:LC:binary|23023391:0006:LC:binary|29990310:0006:LC:binary	10090	True	False
P22366	Q9QUN7	Myd88	Tlr2	16832055:0007:LC:binary|23994200:0006:LC:binary|29990310:0006:LC:binary	10090	True	False
P22605	P22605	Rarb	Rarb	15528208:0114:LC:binary	10090	True	True
P22605	P28700	Rarb	Rxra	15528208:0114:LC:binary	10090	True	True
P22605	Q8C0D7	Rarb	Ing4	20211142:0018:HT:binary|20211142:0397:HT:binary|31420607:0006:LC:binary	10090	True	False
P22605	Q925J9	Rarb	Med1	15528208:0114:LC:binary	10090	True	True
P22682	P22682	Cbl	Cbl	PDB_2D9S:0114:LC:binary	10090	True	True
P22682	Q60631	Cbl	Grb2	17372273:0007:LC:binary|23452850:0007:LC:binary|7657591:0006:LC:binary	10090	True	False
P22682	Q9JLQ0	Cbl	Cd2ap	12559036:0018:LC:binary|15001553:0006:LC:binary	10090	True	False
P22723	P26049	Gabrg2	Gabra3	37730991:0114:LC:binary	10090	True	True
P22723	P62812	Gabrg2	Gabra1	37730991:0114:LC:binary	10090	True	True
P22723	P63137	Gabrg2	Gabrb2	37730991:0114:LC:binary	10090	True	True
P22723	Q8R3R8	Gabrg2	Gabarapl1	33436612:0114:LC:binary	10090	True	True
P22725	Q9Z138	Wnt5a	Ror2	12839624:0096:LC:binary|16602827:0019:LC:binary	10090	True	False
P22892	P22892	Ap1g1	Ap1g1	12176391:0114:LC:binary|15377783:0114:LC:binary|22143762:0114:LC:binary	10090	True	True
P22892	P35585	Ap1g1	Ap1m1	15377783:0114:LC:binary|23415225:0007:LC:binary|23415225:0096:LC:binary|23415225:0114:LC:binary|24843023:0096:LC:binary|24843023:0114:LC:binary|30053425:0114:LC:binary|36261523:0114:LC:binary|36269825:0114:LC:binary	10090	True	True
P22892	P61967	Ap1g1	Ap1s1	15377783:0114:LC:binary	10090	True	True
P23116	Q8JZQ9	Eif3a	Eif3b	16541103:0006:LC:binary|16541103:0007:LC:binary|17581632:0071:LC:binary|17581632:0096:LC:binary	10090	True	False
P23188	P23188	Furin	Furin	12794637:0114:LC:binary	10090	True	True
P23198	Q62318	Cbx3	Trim28	10562550:0018:LC:binary|10562550:0096:LC:binary|10562550:0415:LC:binary|17381543:0055:LC:binary	10090	True	False
