2519	2519
2519	2210
2992	2992
2992	2314
682	682
3348	126
3348	104
3348	3032
2732	362
2732	2148
2732	2107
168	2575
168	3488
168	2448
168	2555
708	687
2333	2333
3474	3474
1822	813
2674	2674
1414	2523
78	3094
78	3215
78	2927
78	1140
78	2336
2984	2984
3198	3198
3198	691
1997	1997
433	433
2035	2035
2961	2961
2235	2235
3353	3353
2862	1665
2862	2972
2560	2560
2051	2051
748	748
748	963
2910	2910
1842	813
1842	369
758	813
1439	1439
1439	3478
211	1415
1207	1761
1207	1702
275	275
275	1544
275	1113
2630	2630
2630	1055
2630	298
2951	2951
2951	1933
2742	2043
2742	2391
2742	797
2742	2106
1937	1937
3530	3530
3530	3020
1988	1988
3425	3425
2440	2440
2987	3117
2987	785
2987	628
2987	1668
2987	798
2987	819
2987	2581
872	933
3374	3374
3402	3402
1877	1926
3433	3433
3433	1165
861	861
2939	2939
3117	3117
1754	1754
1754	3201
1755	1755
236	236
236	1486
236	3219
236	2599
2897	2897
2601	2601
1095	2565
1095	1119
2011	813
2011	548
2011	3251
2011	850
2550	436
699	1815
699	2658
699	505
734	734
734	1578
734	838
3344	3344
3344	973
1486	1486
1486	3544
1486	1479
1153	1153
2305	2397
1673	1673
1673	1866
288	719
376	719
2043	1735
2764	472
2764	3466
2751	2751
2971	2971
3206	3206
3206	2383
1175	1175
500	1784
1407	1407
1407	1101
1407	254
2692	2000
423	423
697	2431
1117	3279
2882	2882
2882	862
2882	425
2641	2641
3544	1479
175	175
3378	813
1894	506
45	2002
719	1174
719	2078
719	1545
719	1549
719	1545
893	893
893	2840
893	2221
1638	1638
2779	2779
1127	1127
2259	2259
2092	1920
3168	3364
778	778
778	2401
1724	1724
3226	761
3226	1762
127	83
696	609
1388	1388
1168	1168
1826	3539
1929	1929
3410	2763
3410	1732
3410	544
3410	3036
3410	3525
3410	427
3410	3267
2588	2431
2940	2940
458	813
3561	3561
3031	1963
1966	2813
634	3391
2797	2797
1838	254
2234	2791
2110	813
218	218
2643	813
960	960
2574	2574
266	266
266	52
266	1687
655	2106
640	57
640	2982
3073	3022
3073	1768
3073	3244
3073	1653
3073	244
3208	3208
1827	1827
3537	3537
654	654
1435	1618
503	503
503	1535
503	233
503	687
1865	1865
871	871
2039	1533
2039	1573
2039	1550
2083	2488
813	793
813	1583
813	2441
813	3407
813	2308
813	440
813	962
813	2036
813	420
813	2161
813	3560
813	2942
813	1539
813	2348
813	2301
813	1450
813	1719
813	450
813	1990
813	317
813	3465
813	828
813	2580
813	2513
813	1620
813	2564
813	2667
813	1800
813	2222
813	3366
813	2843
813	1964
813	235
813	2001
813	3397
813	1251
813	565
813	727
813	1600
813	2807
813	2127
3528	3528
3528	1733
3528	1615
3528	319
3528	2587
2669	2669
2120	2120
2661	194
2548	2548
633	633
2294	1241
3153	2729
936	936
2173	2173
628	862
1580	197
2806	879
2806	991
2806	2367
2806	1868
2806	3268
2806	1086
2806	1266
2806	2479
2904	2904
2904	1495
2904	3306
2904	1017
1533	2606
1174	2078
1174	1545
52	52
3171	3171
3171	2446
260	260
260	3176
260	569
2346	2346
2346	3302
3185	3185
455	2431
862	862
3058	222
2978	2978
2688	2688
1511	1511
933	933
2953	2953
203	203
1240	1240
1240	194
1240	449
2182	2182
2182	1060
2182	1164
2182	1119
165	165
165	2330
444	121
200	200
3539	3539
1001	1001
3009	3009
57	57
57	3519
57	2301
2324	2324
111	111
3469	3469
2441	2441
1967	1114
1699	1699
1699	425
1699	534
1256	1256
2677	2677
3407	3407
743	1421
743	2159
1181	1181
1181	123
2997	2106
2253	2253
3369	673
3523	2107
42	66
1774	1774
591	591
629	598
629	1700
629	2933
2625	2625
1648	1648
3094	2590
430	3464
430	3509
430	1231
430	131
430	3005
430	3017
430	1747
430	361
1935	1935
2261	2261
3393	3393
1924	1924
2368	1287
2590	3215
2590	981
1535	1691
1535	1405
1535	673
1535	1814
1535	1876
2135	2135
3193	3193
252	252
2964	2964
2964	2170
3179	3179
3279	2388
3279	3141
3264	3264
144	91
144	1390
144	3066
144	2147
3097	2968
2247	2247
1324	1324
2411	3551
2411	1434
2411	1915
2411	1632
2411	2479
2411	2717
2058	2058
2058	3225
2058	1992
962	962
1110	1110
238	238
437	1541
437	3414
437	1861
2509	2509
106	3184
1891	1891
1891	597
1211	1211
1427	1427
3215	738
3215	2927
3215	1140
3215	2336
1507	1507
3549	3549
1691	1691
1691	1314
1691	2864
1691	169
1691	2054
1691	2782
1691	306
1691	2928
1691	1876
683	683
1437	1437
479	479
2785	2785
1899	2225
1206	1206
3392	3392
2466	602
3415	1013
467	467
133	2589
3472	304
3472	2276
41	2589
571	571
2655	2655
1257	1257
2495	2495
1129	1129
1129	1163
403	403
1193	1678
1303	2575
1303	3488
1303	1612
1303	2055
1303	2363
1303	2448
1303	2919
3297	3297
3345	3345
1105	1105
223	223
223	1591
1634	1634
2913	2913
2609	2609
2660	254
295	1371
1060	581
1334	1334
1334	1951
1334	1284
1544	1963
1690	1690
2078	1545
548	850
2542	2542
1912	1449
371	3050
371	442
371	434
39	39
1791	1791
1791	594
1214	1214
2019	2019
28	28
1154	639
1154	1188
2143	2143
2143	2180
393	393
916	703
3464	2125
3464	3017
3464	1747
3464	361
3464	3350
1289	3265
351	351
2840	2840
2840	2221
364	364
1404	1404
1404	1562
1404	3430
1404	51
1404	3346
514	514
3551	1434
3551	879
3551	1915
3551	1632
3144	972
3144	2493
254	254
254	2398
254	710
254	1726
254	2017
2223	2223
3022	1768
3022	3244
3022	1653
3022	3017
89	3509
89	1790
89	3355
89	1718
89	405
89	2668
89	3292
89	1426
3521	3041
3521	1023
900	1977
1524	1524
2381	2381
1547	921
1547	3084
1547	1598
3050	3050
3050	3467
3050	434
313	313
173	173
2635	2635
1809	1809
1951	1951
2167	2167
2949	369
1253	1253
2868	2868
1863	1863
422	422
1968	1968
929	929
929	2106
1660	1660
765	765
765	765
239	239
1795	1795
1907	2783
1907	3175
1074	1074
3277	3277
1818	1528
602	602
1768	3244
1768	244
1768	3017
1768	3350
1318	3488
1318	674
1318	2055
1318	2595
1976	1790
1976	1426
3414	1861
700	700
1459	1459
1284	1284
1292	1292
724	724
3486	3486
3412	3412
546	546
546	1113
1005	679
1055	1055
1055	298
2796	2796
684	684
2592	2592
3382	3382
3111	3111
511	2927
511	2465
145	145
2847	3147
2244	2244
1700	1700
1700	2933
1700	923
2398	2398
2301	2301
1562	1562
1562	1072
1562	3430
1562	51
1562	3346
1562	1884
1113	1113
958	958
661	661
342	2129
50	50
2559	2559
2559	1408
2559	1242
1238	1238
75	75
325	1977
2060	2060
2296	921
2296	1598
1309	1309
2573	1332
1646	3013
1633	1633
1633	3449
2736	2736
1617	1617
1469	1469
1613	1613
2970	2970
928	928
1706	222
2594	2594
559	559
1115	115
91	2147
1285	687
233	2841
233	1405
233	3078
233	687
233	1814
233	1876
1573	1573
2002	1564
2002	87
1328	1328
2395	2395
1854	1854
1616	1882
2983	2983
232	232
226	226
442	442
3325	3325
3265	3265
2944	3175
1320	1320
1897	469
291	291
1934	1934
3224	3224
365	1933
3272	3272
1615	2042
2899	2899
3467	434
2181	2181
689	689
32	32
1807	1807
1641	3305
1163	1163
1475	1475
1052	1052
963	963
388	388
3166	3166
3434	3434
231	222
1913	1913
253	1977
1464	1464
712	712
1449	1449
852	852
3356	3356
2575	3488
2575	1612
2575	2130
2575	3207
2575	2055
2575	2363
2575	2448
2575	2555
2575	3304
2575	2919
825	825
825	850
1339	1339
1339	1664
2958	2958
917	917
3351	3351
1792	462
2134	2134
53	1861
2733	2733
3507	3507
2377	2377
1565	1565
337	346
1701	1701
2499	2499
3159	2493
2248	2248
2204	2204
3161	2763
3161	2150
3161	544
3161	3036
3161	3525
2114	2114
1831	1831
12	12
1830	2493
3509	37
3509	1231
3509	3005
3509	1747
2776	2776
2719	2719
728	574
1397	1397
3335	2488
1218	1218
1218	2892
1578	838
3468	3468
3468	2872
1364	1364
972	2493
3248	3248
461	461
2180	2180
2314	2314
1225	1225
1219	1219
1393	1393
879	991
879	2367
879	1915
879	3113
879	1925
879	1868
879	3268
879	853
879	1086
879	1266
879	2479
879	3401
2877	3113
2877	1925
2877	853
597	1599
597	1382
2420	1977
2385	1720
1259	1738
3380	3380
615	615
1713	1713
2650	2650
3417	3417
3417	222
1797	1797
37	1231
37	131
37	2125
37	3005
2251	2976
2197	2197
2344	2344
2478	2478
736	736
2438	1496
515	515
536	2388
2960	2493
425	425
1072	3346
2623	2623
2623	2138
404	404
404	2004
2815	2815
2710	2710
663	396
663	3086
663	301
1932	1932
3488	1612
3488	674
3488	2818
3488	1226
3488	2055
3488	2595
3488	2363
3488	2555
3488	2919
3502	3502
913	913
408	408
2012	2012
1872	1108
1872	1076
1612	1374
1612	2130
1612	1226
1612	2055
1612	316
1612	2081
1612	2448
1612	2555
1612	3304
1612	2919
1763	1763
2716	2716
3129	1371
1605	1605
3075	2493
1753	1753
2986	2986
1461	1461
64	64
1387	1387
2517	2517
158	158
146	146
3183	3183
1118	1118
1041	1041
3394	3394
3242	3242
2349	2349
3074	3074
1487	1487
2531	2531
2531	2488
2859	2859
2804	2804
1864	1864
614	614
674	2055
674	2595
674	2919
2091	2091
1938	1938
2408	2408
319	319
934	934
1561	1561
1931	2714
991	1868
991	1266
991	2479
991	2717
1332	2791
2841	2841
2841	687
3184	2813
3184	1636
3184	2680
2367	1086
1545	1549
3146	3146
2475	2475
1314	1314
1314	2319
1314	169
1314	2782
1314	981
1314	306
1314	2928
1314	1767
2116	2116
1735	3364
1738	1738
1915	1632
1915	2479
1915	2717
1231	131
1231	2125
1231	3005
1231	3017
1108	1076
973	971
973	2722
2498	2498
3518	3518
396	396
396	3280
2291	2291
1408	1033
2488	2886
1236	1236
2004	2004
2726	2726
854	854
2027	2027
384	384
2503	2503
1433	2082
574	574
574	784
574	3411
1798	1528
692	1658
692	330
644	644
2752	2752
2187	2187
3230	3230
2616	2401
1374	2130
1374	2423
1374	2067
2107	2107
3280	3280
807	807
2800	2800
269	2493
2362	2423
2362	3207
2362	466
2362	815
2362	3304
3479	3479
1599	1599
1013	2753
3430	51
3430	3346
3430	1884
2538	2538
115	115
33	426
1790	131
1790	3355
1790	405
1790	1426
131	1718
131	3244
131	1653
131	405
131	2668
131	244
131	3017
3086	3086
3086	1480
193	193
959	959
3318	3318
3318	2210
3318	3149
3318	3149
3318	2210
3254	3254
23	23
2210	2210
2210	3149
2210	3149
2993	3013
715	715
2130	1226
2130	2055
2130	2555
2130	2919
2392	2392
1291	2485
1291	1340
1291	468
1291	316
2552	3536
3480	1033
3355	405
3355	2668
3355	1426
2763	544
2763	3036
2763	427
3041	1023
3113	1925
3113	853
3386	3386
2423	2150
2423	466
2423	2067
2423	2081
2423	815
2423	2814
1758	1758
1732	2150
1732	544
1732	3036
1732	3525
1732	427
1732	2081
3207	466
3207	815
3207	3304
1925	853
2125	3005
2125	1747
1405	673
1405	1814
1405	1876
2150	2459
2150	544
2150	3036
2150	316
2150	2081
2150	2814
885	3257
885	2276
1718	2668
1718	3292
1718	1426
466	2459
466	1340
466	2081
466	815
466	2814
466	3304
1868	1266
1868	2479
1868	2717
641	641
641	1063
222	222
222	1353
222	1772
2459	2485
2459	1340
2459	3036
2459	316
508	1188
1337	1337
669	2864
669	169
669	981
669	306
3244	1653
3244	244
3244	3017
1720	1720
426	426
2067	815
1226	1340
1226	2055
1226	2363
1226	2448
1226	2555
2485	1340
1340	316
468	316
468	2814
544	3036
544	3525
544	427
544	3267
1653	244
1653	3017
2356	2356
66	66
66	2791
1658	3536
2791	2791
3109	1194
3109	1321
2765	2765
2799	2799
1520	853
405	2668
405	1426
984	984
984	261
2055	2595
2055	2363
2055	2448
2055	2555
3005	3017
3036	3525
3036	427
3036	3267
3268	1086
3268	1266
3268	3401
1342	1342
304	2276
304	174
2760	2760
3053	3053
264	264
2319	2319
2319	2864
2319	981
3525	3525
3525	427
3418	3418
1234	1234
2668	3292
3078	687
3078	1876
69	69
2286	1908
681	681
3257	2276
469	469
2578	1479
3024	3024
555	555
474	474
51	3346
51	1884
3366	1963
687	687
687	1876
687	1802
2864	169
2864	981
2864	306
2864	2928
2864	1767
123	123
169	169
169	2782
169	981
169	306
169	1767
1591	1591
1591	738
673	673
673	981
1799	1799
316	2814
2307	2307
3017	3350
2576	2576
1086	1266
3342	3342
2276	174
427	2081
427	3267
2032	2032
2412	2412
3476	3476
1158	1158
2782	306
1814	1876
981	306
981	2928
981	1767
2927	2927
2927	2336
3346	3346
3346	1884
740	740
306	1767
2177	2177
2928	2928
2928	1767
3140	3140
2479	2717
2479	3401
3267	3267
881	881
1725	1725
3349	3349
137	137
2793	2793
2798	2798
2457	2457
460	13
2363	2448
2363	2555
2448	2555
2448	2919
3292	3305
1747	361
1412	1412
815	3304
1832	1832
2555	2919
2265	2265
2646	2646
2872	2872
1017	1017
940	940
1657	1657
3202	93
1447	1447
2338	2338
3225	3225
3225	2974
3021	3021
1084	1084
1093	1093
1382	1382
2911	2911
1296	1296
2915	2915
2126	2126
1213	1213
301	301
301	1480
1144	1144
653	653
3304	2919
832	832
534	534
534	1569
43	855
1824	1824
399	399
1467	1467
1618	1618
3493	3493
2773	2773
675	675
2493	2493
999	1528
3293	3293
1319	1319
1319	3266
2843	2843
1933	3124
3252	3252
505	505
2121	2121
2532	2532
1953	1953
622	622
599	599
3255	3255
2268	2268
2365	2365
2975	2975
2306	2306
2546	2546
889	889
35	35
3487	3487
2397	2397
1569	1569
2404	2404
564	564
2224	2224
2140	2140
2511	2511
1528	1528
1165	3080
1764	1764
1962	1962
327	327
3347	3347
876	876
255	255
132	132
3477	850
2522	2522
2436	850
1661	1661
2820	2820
3133	3133
1156	1156
2974	2974
1479	1479
540	540
3273	3273
421	421
3494	3494
518	518
921	921
921	3364
2822	2822
1194	1194
1194	1321
3080	3093
3080	886
3080	610
3080	1379
3080	2327
3093	886
3093	610
886	886
886	1379
610	1379
610	2327
2912	2912
3456	3456
935	935
11	11
177	177
3258	3258
1558	1558
1485	1485
2330	2330
3084	1598
1076	1076
1243	1243
1011	1011
3449	3449
850	850
2599	2599
1762	1762
2214	2214
2352	2352
593	593
2383	2383
1432	1432
2980	2980
1963	1963
2293	2293
194	194
1186	1186
377	377
2976	2976
3388	3388
419	419
1286	1286
3233	3233
3191	3191
118	118
782	782
1114	1114
3101	3101
449	449
720	720
1379	2327
2537	2537
1119	1119
